,Sentiment,Time,Text,Predicted Topic
3710,negative,23/11/20,"['received', 'pack', 'bulb', 'work', 'debris', 'floating', 'bulb', 'work', 'appear', 'work', 'excuse', 'poor', 'quality']","[('Coffee and tea flavor', -0.036), ('Healthy and allergy-friendly snacks', 0.006), ('Coffee and its complements', 0.0), ('Locations and prices', 0.021), ('Snack/Protein Bars', 0.003), ('Flavoured cereal/nut/fruits bars', 0.001), ('Chocolate flavoured consumables and flavoured drinks', 0.011)]"
3711,negative,29/8/20,"['sorry', 'long', 'delay', 'like', 'write', 'negative', 'comment', 'delivered', 'law', 'stale', 'bad', 'threw']","[('Coffee and tea flavor', -0.048), ('Healthy and allergy-friendly snacks', 0.005), ('Coffee and its complements', 0.002), ('Locations and prices', 0.006), ('Snack/Protein Bars', -0.017), ('Flavoured cereal/nut/fruits bars', -0.017), ('Chocolate flavoured consumables and flavoured drinks', -0.004)]"
3712,positive,18/1/21,"['good', 'quality', 'cashew', 'lot', 'salt', 'common', 'brand', 'salted', 'cashewsmostly', 'cashew', 'piece']","[('Coffee and tea flavor', -0.065), ('Healthy and allergy-friendly snacks', 0.028), ('Coffee and its complements', -0.014), ('Locations and prices', 0.012), ('Snack/Protein Bars', 0.002), ('Flavoured cereal/nut/fruits bars', -0.046), ('Chocolate flavoured consumables and flavoured drinks', -0.005)]"
3713,positive,18/6/21,"['wife', 'make', 'shepard', 'pie', 'wholesome', 'taste', 'good']","[('Coffee and tea flavor', -0.054), ('Healthy and allergy-friendly snacks', 0.005), ('Coffee and its complements', -0.005), ('Locations and prices', -0.013), ('Snack/Protein Bars', -0.008), ('Flavoured cereal/nut/fruits bars', -0.002), ('Chocolate flavoured consumables and flavoured drinks', -0.002)]"
3714,positive,18/6/21,"['idea', 'exactly', 'pound', 'flower', 'great', 'quality', 'plentiful', 'arrived', 'airtight', 'bag', 'sure', 'stay', 'fresh', 'month', 'use', 'mint', 'wanjo']","[('Coffee and tea flavor', -0.089), ('Healthy and allergy-friendly snacks', 0.009), ('Coffee and its complements', -0.02), ('Locations and prices', 0.049), ('Snack/Protein Bars', -0.003), ('Flavoured cereal/nut/fruits bars', -0.027), ('Chocolate flavoured consumables and flavoured drinks', 0.012)]"
3715,positive,7/7/21,"['good', 'product', 'accustomed', 'reasonable', 'price', 'cautious', 'salt', 'tend', 'use', 'fresh', 'garlic', 'add', 'lieu', 'salt', 'equal', 'quantity']","[('Coffee and tea flavor', -0.092), ('Healthy and allergy-friendly snacks', 0.036), ('Coffee and its complements', -0.014), ('Locations and prices', 0.047), ('Snack/Protein Bars', -0.019), ('Flavoured cereal/nut/fruits bars', -0.066), ('Chocolate flavoured consumables and flavoured drinks', 0.056)]"
3716,positive,18/6/21,"['love', 'bitter', 'taste', 'chocolate', 'research', 'cocoa', 'positive', 'review', 'raw', 'cocoa', 'negative', 'review', 'saying', 'theobromide', 'primary', 'stimulant', 'cocoa', 'unhealthy', 'similar', 'caffeine', 'got', 'powder', 'anyways', 'dispel', 'mystery', 'small', 'crash', 'tablespoon', 'surge', 'energy', 'felt', 'definitely', 'worth', 'jittery', 'surge', 'warned', 'crash', 'actually', 'help', 'sleep', 'time', 'right', 'mention', 'taste', 'good', 'mild', 'eat', 'spoonful', 'thinking', 'end', 'ordered', 'cocoa', 'nib', 'terrible', 'mistake', 'know', 'exactly', 'got', 'exact', 'warned', 'mention', 'energy', 'lower', 'quality', 'definitely', 'better', 'alternative']","[('Coffee and tea flavor', -0.123), ('Healthy and allergy-friendly snacks', 0.024), ('Coffee and its complements', -0.003), ('Locations and prices', -0.033), ('Snack/Protein Bars', -0.03), ('Flavoured cereal/nut/fruits bars', -0.019), ('Chocolate flavoured consumables and flavoured drinks', 0.003)]"
3717,positive,7/7/21,"['lot', 'variability', 'quality', 'macadamians', 'producer', 'received', 'bag', 'perfect', 'run', 'varying', 'degree', 'bitterness', 'usually', 'accompanied', 'unnaturally', 'hard', 'consistency', 'harvested', 'early', 'perfect', 'consistency', 'flavor', 'vast', 'majority', 'opposed', 'half', 'smaller', 'piece', 'update', 'ordered', 'bag', 'period', 'year', 'quality', 'consistently', 'excellenti', 'use', 'macadamia', 'nut', 'regular', 'diet', 'preferentially', 'reduce', 'bad', 'cholesterol', 'high', 'content', 'monounsaturated', 'fat', 'low', 'carbs', 'simple', 'carbs', 'edge', 'appetite', 'help', 'unlike', 'nut', 'low', 'oxalate', 'mean', 'regular', 'use', 'increase', 'risk', 'kidney', 'stone', 'pistachio', 'walnut', 'low', 'oxalate', 'catch', 'high', 'healthy', 'fat', 'content', 'mean', 'high', 'calorie', 'count', 'unit', 'volume', 'dodge', 'bullet', 'ration', 'opposed', 'absentmindedly', 'eating', 'large', 'great', 'product', 'happy', 'star', 'review']","[('Coffee and tea flavor', -0.133), ('Healthy and allergy-friendly snacks', 0.055), ('Coffee and its complements', -0.033), ('Locations and prices', -0.008), ('Snack/Protein Bars', 0.029), ('Flavoured cereal/nut/fruits bars', -0.004), ('Chocolate flavoured consumables and flavoured drinks', -0.014)]"
3718,positive,1/7/21,"['best', 'quality', 'oil', 'encountered', 'impressed', 'packaging', 'shipping', 'nice', 'job']","[('Coffee and tea flavor', -0.083), ('Healthy and allergy-friendly snacks', 0.015), ('Coffee and its complements', 0.005), ('Locations and prices', 0.057), ('Snack/Protein Bars', -0.012), ('Flavoured cereal/nut/fruits bars', -0.0), ('Chocolate flavoured consumables and flavoured drinks', 0.035)]"
3719,positive,7/7/21,"['great', 'culinary', 'cooking', 'got', 'lavender', 'cook', 'book', 'impressing', 'friend', 'gentle', 'subtle', 'flavor', 'lavender', 'little', 'go', 'long', 'way', 'lot', 'lavender', 'easily', 'sort', 'dish', 'make', 'great', 'way', 'little', 'sugar', 'brighten', 'lavender', 'margarita', 'rim', 'glass', 'crushed', 'lavender', 'instead', 'salt']","[('Coffee and tea flavor', -0.076), ('Healthy and allergy-friendly snacks', 0.016), ('Coffee and its complements', -0.012), ('Locations and prices', -0.014), ('Snack/Protein Bars', -0.026), ('Flavoured cereal/nut/fruits bars', -0.025), ('Chocolate flavoured consumables and flavoured drinks', 0.007)]"
3720,positive,23/7/21,"['purchased', 'lavendar', 'bumblebee', 'themed', 'baby', 'shower', 'lavender', 'honey', 'scone', 'huge', 'success', 'leftover', 'got', 'creative', 'exploded', 'lavendar', 'recipe', 'favorite', 'far', 'roasted', 'pork', 'loin', 'grill', 'yum']","[('Coffee and tea flavor', -0.039), ('Healthy and allergy-friendly snacks', 0.008), ('Coffee and its complements', -0.006), ('Locations and prices', 0.006), ('Snack/Protein Bars', -0.001), ('Flavoured cereal/nut/fruits bars', -0.008), ('Chocolate flavoured consumables and flavoured drinks', -0.003)]"
3721,positive,20/7/21,"['grew', 'italian', 'household', 'pasta', 'father', 'cook', 'available', 'grocery', 'store', 'east', 'coast', 'lived', 'rarely', 'live', 'mid', 'west', 'outrageously', 'priced', 'limited', 'selection', 'love', 'pasta', 'ordering', 'online', 'cheaper', 'easier', 'going', 'store', 'use', 'subscribe', 'save', 'reduces', 'price', 'shipping', 'cost', 'staple', 'house', 'quality', 'excellent', 'cooked', 'directed', 'pasta', 'hold', 'form', 'texture', 'mushy', 'fall', 'apart', 'like', 'pasta', 'soft', 'al', 'dente', 'hold', 'shape']","[('Coffee and tea flavor', -0.111), ('Healthy and allergy-friendly snacks', 0.04), ('Coffee and its complements', -0.004), ('Locations and prices', 0.112), ('Snack/Protein Bars', -0.004), ('Flavoured cereal/nut/fruits bars', 0.017), ('Chocolate flavoured consumables and flavoured drinks', 0.078)]"
3722,negative,19/7/21,"['packaging', 'intact', 'opened', 'box', 'greenies', 'stuck', 'break', 'apart', 'tried', 'smashing', 'concrete', 'point', 'moist', 'cemented', 'struggle', 'trying', 'pull', 'time', 'bag', 'break', 'apart', 'exactly', 'wanted']","[('Coffee and tea flavor', -0.06), ('Healthy and allergy-friendly snacks', 0.01), ('Coffee and its complements', -0.008), ('Locations and prices', 0.024), ('Snack/Protein Bars', 0.011), ('Flavoured cereal/nut/fruits bars', -0.024), ('Chocolate flavoured consumables and flavoured drinks', -0.003)]"
3723,positive,18/6/21,"['apricot', 'great', 'quality', 'plump', 'sweet', 'little', 'bit', 'tang', 'ordered', 'tuesday', 'received', 'thursday', 'prompt', 'shipping', 'great', 'product', 'love', 'apricot', 'try', 'thesis', 'sure']","[('Coffee and tea flavor', -0.108), ('Healthy and allergy-friendly snacks', 0.027), ('Coffee and its complements', -0.02), ('Locations and prices', 0.027), ('Snack/Protein Bars', -0.006), ('Flavoured cereal/nut/fruits bars', 0.019), ('Chocolate flavoured consumables and flavoured drinks', 0.016)]"
3724,positive,7/7/21,"['flour', 'fresh', 'tasting', 'consistent', 'quality', 'order', 'red', 'know', 'getting', 'best', 'available', 'product']","[('Coffee and tea flavor', -0.135), ('Healthy and allergy-friendly snacks', 0.028), ('Coffee and its complements', -0.0), ('Locations and prices', 0.081), ('Snack/Protein Bars', -0.011), ('Flavoured cereal/nut/fruits bars', -0.007), ('Chocolate flavoured consumables and flavoured drinks', 0.043)]"
3725,negative,27/6/21,"['ordered', 'product', 'niece', 'christmas', 'present', 'opened', 'ups', 'package', 'handle', 'gingerbread', 'box', 'broken', 'box', 'dented', 'place', 'taste', 'icing', 'horrible', 'fun', 'project', 'gingerbread', 'piece', 'broken', 'buy']","[('Coffee and tea flavor', -0.073), ('Healthy and allergy-friendly snacks', 0.018), ('Coffee and its complements', -0.006), ('Locations and prices', 0.049), ('Snack/Protein Bars', -0.002), ('Flavoured cereal/nut/fruits bars', -0.004), ('Chocolate flavoured consumables and flavoured drinks', 0.037)]"
3726,positive,21/7/21,"['received', 'product', 'quickly', 'taste', 'fresh', 'robust', 'compared', 'keurig', 'cartridge', 'definitely', 'ordering', 'office']","[('Coffee and tea flavor', -0.088), ('Healthy and allergy-friendly snacks', 0.011), ('Coffee and its complements', 0.013), ('Locations and prices', 0.043), ('Snack/Protein Bars', -0.0), ('Flavoured cereal/nut/fruits bars', -0.008), ('Chocolate flavoured consumables and flavoured drinks', 0.034)]"
3727,positive,18/6/21,"['recently', 'experimenting', 'traditional', 'pilsner', 'style', 'came', 'extremely', 'quick', 'fresh', 'produced', 'looking']","[('Coffee and tea flavor', -0.043), ('Healthy and allergy-friendly snacks', 0.013), ('Coffee and its complements', -0.004), ('Locations and prices', 0.009), ('Snack/Protein Bars', 0.006), ('Flavoured cereal/nut/fruits bars', -0.016), ('Chocolate flavoured consumables and flavoured drinks', 0.002)]"
3728,positive,7/7/21,"['product', 'clean', 'good', 'package', 'item', 'locally', 'looked', 'amazon', 'price', 'touch', 'high', 'shopped', 'mung', 'dal', 'recently', 'fair', 'event', 'glad', 'purchased', 'tumric', 'spice', 'impressed', 'packaging', 'item', 'people', 'care', 'product']","[('Coffee and tea flavor', -0.111), ('Healthy and allergy-friendly snacks', 0.034), ('Coffee and its complements', -0.003), ('Locations and prices', 0.096), ('Snack/Protein Bars', -0.02), ('Flavoured cereal/nut/fruits bars', 0.015), ('Chocolate flavoured consumables and flavoured drinks', 0.042)]"
3729,positive,30/6/21,"['high', 'quality', 'dog', 'food', 'feed', 'lamb', 'easier', 'disgestion', 'highly', 'recommend', 'small', 'dog']","[('Coffee and tea flavor', -0.092), ('Healthy and allergy-friendly snacks', 0.065), ('Coffee and its complements', -0.034), ('Locations and prices', 0.147), ('Snack/Protein Bars', -0.051), ('Flavoured cereal/nut/fruits bars', 0.029), ('Chocolate flavoured consumables and flavoured drinks', -0.304)]"
3730,positive,1/7/21,"['bought', 'stuff', 'local', 'lot', 'coconut', 'oil', 'brand', 'favorite', 'coconut', 'lover', 'kernel', 'version', 'lighter', 'version', 'use', 'oil', 'skin', 'cooking', 'baking', 'eating', 'plain', 'good', 'stuff']","[('Coffee and tea flavor', -0.136), ('Healthy and allergy-friendly snacks', 0.039), ('Coffee and its complements', -0.021), ('Locations and prices', 0.026), ('Snack/Protein Bars', -0.064), ('Flavoured cereal/nut/fruits bars', -0.007), ('Chocolate flavoured consumables and flavoured drinks', 0.053)]"
3731,positive,24/8/21,"['small', 'olive', 'oil', 'stored', 'handy', 'perserve', 'fresh', 'flavor', 'good', 'oil', 'qualityof', 'oil', 'high', 'use', 'dipping', 'sauce', 'especially', 'mixed', 'fresh', 'herb']","[('Coffee and tea flavor', -0.093), ('Healthy and allergy-friendly snacks', 0.03), ('Coffee and its complements', -0.016), ('Locations and prices', 0.017), ('Snack/Protein Bars', -0.04), ('Flavoured cereal/nut/fruits bars', -0.03), ('Chocolate flavoured consumables and flavoured drinks', 0.023)]"
3732,positive,21/7/21,"['received', 'product', 'fast', 'taste', 'expected', 'type', 'cheese', 'good', 'texture', 'flavor', 'slightly', 'dry', 'excellent', 'grating', 'salad', 'seafood', 'pasta']","[('Coffee and tea flavor', -0.12), ('Healthy and allergy-friendly snacks', 0.04), ('Coffee and its complements', -0.016), ('Locations and prices', 0.011), ('Snack/Protein Bars', -0.005), ('Flavoured cereal/nut/fruits bars', -0.029), ('Chocolate flavoured consumables and flavoured drinks', 0.026)]"
3733,positive,25/6/21,"['sprout', 'use', 'tablespoon', 'feeling', 'nauseated', 'taking', 'stomach', 'work', 'wonder', 'testosterone', 'booster', 'rich']","[('Coffee and tea flavor', -0.032), ('Healthy and allergy-friendly snacks', -0.002), ('Coffee and its complements', 0.007), ('Locations and prices', -0.001), ('Snack/Protein Bars', -0.005), ('Flavoured cereal/nut/fruits bars', -0.002), ('Chocolate flavoured consumables and flavoured drinks', -0.005)]"
3734,negative,13/9/21,"['like', 'flavor', 'left', 'significant', 'residue', 'cup', 'flow', 'limited', 'cup', 'tried', 'plan', 'return', 'disappointing']","[('Coffee and tea flavor', -0.083), ('Healthy and allergy-friendly snacks', -0.036), ('Coffee and its complements', 0.06), ('Locations and prices', -0.041), ('Snack/Protein Bars', -0.017), ('Flavoured cereal/nut/fruits bars', -0.035), ('Chocolate flavoured consumables and flavoured drinks', -0.015)]"
3735,positive,18/6/21,"['culinary', 'expert', 'know', 'taste', 'basil', 'intense', 'better', 'flavor', 'experienced', 'dried', 'basil', 'highly', 'recommend']","[('Coffee and tea flavor', -0.067), ('Healthy and allergy-friendly snacks', 0.003), ('Coffee and its complements', -0.0), ('Locations and prices', -0.015), ('Snack/Protein Bars', -0.008), ('Flavoured cereal/nut/fruits bars', -0.016), ('Chocolate flavoured consumables and flavoured drinks', 0.001)]"
3736,positive,7/7/21,"['syrup', 'good', 'lot', 'flavor', 'overly', 'sweet', 'pump', 'espresso', 'rich', 'butterscotch', 'flavor', 'recommend', 'looking', 'syrup', 'compliment', 'concoction', 'overpowering', 'sugar']","[('Coffee and tea flavor', -0.115), ('Healthy and allergy-friendly snacks', 0.004), ('Coffee and its complements', 0.002), ('Locations and prices', -0.089), ('Snack/Protein Bars', -0.04), ('Flavoured cereal/nut/fruits bars', 0.011), ('Chocolate flavoured consumables and flavoured drinks', -0.001)]"
3737,positive,15/7/21,"['kinder', 'chocolate', 'fan', 'way', 'hard', 'come', 'shipment', 'fresh', 'arrived', 'timely', 'way']","[('Coffee and tea flavor', -0.091), ('Healthy and allergy-friendly snacks', 0.036), ('Coffee and its complements', 0.003), ('Locations and prices', -0.018), ('Snack/Protein Bars', 0.007), ('Flavoured cereal/nut/fruits bars', -0.018), ('Chocolate flavoured consumables and flavoured drinks', 0.061)]"
3738,positive,11/7/21,"['staple', 'gluten', 'free', 'household', 'great', 'converting', 'non', 'gluten', 'free', 'recipe', 'gluten', 'free', 'recipe', 'getting', 'good', 'texture', 'easy', 'use', 'happy']","[('Coffee and tea flavor', -0.116), ('Healthy and allergy-friendly snacks', 0.088), ('Coffee and its complements', -0.042), ('Locations and prices', -0.002), ('Snack/Protein Bars', 0.055), ('Flavoured cereal/nut/fruits bars', 0.017), ('Chocolate flavoured consumables and flavoured drinks', -0.004)]"
3739,positive,7/10/21,"['great', 'deal', 'pineapple', 'delicious', 'emerald', 'great', 'job', 'piece', 'look', 'great', 'nice', 'warn', 'people', 'aware', 'sugar', 'content', 'serving']","[('Coffee and tea flavor', -0.119), ('Healthy and allergy-friendly snacks', 0.034), ('Coffee and its complements', -0.011), ('Locations and prices', -0.015), ('Snack/Protein Bars', -0.004), ('Flavoured cereal/nut/fruits bars', 0.039), ('Chocolate flavoured consumables and flavoured drinks', 0.021)]"
3740,negative,6/7/21,"['purchased', 'premium', 'variety', 'treat', 'costco', 'carried', 'dog', 'loved', 'bought', 'original', 'recipe', 'treat', 'premium', 'expensive', 'recieved', 'bag', 'filled', 'broken', 'crumbled', 'piece', 'lot', 'dust', 'amazon', 'shipped', 'thrown', 'book', 'padding', 'dog', 'flatly', 'refuse', 'eat', 'treat', 'piece', 'dog', 'eat', 'sawdust', 'offered', 'make', 'think', 'gone', 'bad', 'date', 'package', 'trust', 'wholesome', 'safe', 'product', 'remainder', 'gone', 'rubbish', 'safety', 'animal', 'advise', 'purchase', 'amazon', 'believe', 'sell', 'old', 'product']","[('Coffee and tea flavor', -0.138), ('Healthy and allergy-friendly snacks', 0.078), ('Coffee and its complements', -0.034), ('Locations and prices', 0.148), ('Snack/Protein Bars', -0.03), ('Flavoured cereal/nut/fruits bars', -0.01), ('Chocolate flavoured consumables and flavoured drinks', -0.201)]"
